vendor,hardware_vendor,model_name,test_sponsor,nominal_mhz,max_mhz,arch,cpus,threads_per_core,cores_per_socket,sockets,numas,l1d_cache_kb,l1i_cache_kb,l2_cache_kb,l3_cache_kb,mem_kb,mem_channels,channel_kb,mem_data_rate,storage_gb,os_name,os_vid,os,compiler,parallel,file_system,threads_or_copies,file,500.perlbench_r,t_500.perlbench_r,502.gcc_r,t_502.gcc_r,505.mcf_r,t_505.mcf_r,520.omnetpp_r,t_520.omnetpp_r,523.xalancbmk_r,t_523.xalancbmk_r,525.x264_r,t_525.x264_r,531.deepsjeng_r,t_531.deepsjeng_r,541.leela_r,t_541.leela_r,548.exchange2_r,t_548.exchange2_r,557.xz_r,t_557.xz_r
Intel,Lenovo Global Technology,Xeon Platinum 8253,Lenovo Global Technology,2200,3000,x86_64,128,2,16,4,8,32,32,1024.0,22528.0,1584922484,48,33554432.0,2933,800.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,128,cpu2017-20190527-14746.csv,253.73696,803.09938,291.396096,621.998788,465.229824,444.614721,245.22944,684.811716,406.238208,332.73085,594.859136,376.774911,272.561152,538.18393,248.496512,853.001996,568.961152,589.425129,228.653568,604.582785
Intel,Hewlett Packard Enterprise,Xeon Gold 6252N,HPE,2300,3600,x86_64,96,2,24,2,4,32,32,1024.0,36608.0,362582504,24,16777216.0,2933,960.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,btrfs,96,cpu2017-20190709-16078.csv,215.197152,710.195169,204.59232,664.423839,324.956928,477.40474,148.640256,847.361034,263.73984,384.378798,577.49472,291.077992,229.446624,479.484147,222.42576,714.737322,499.092672,503.954551,183.569856,564.798648
Intel,Lenovo Global Technology,Xeon Silver 4216,Lenovo Global Technology,2100,3200,x86_64,64,2,16,2,4,32,32,1024.0,22528.0,197697344,12,16777216.0,2933,960.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,64,cpu2017-20190429-13258.csv,132.800768,767.224298,143.94016,629.594932,229.307008,451.028491,116.824896,718.750836,196.65408,343.669457,332.537024,336.997051,144.580096,507.289814,135.984704,779.381867,307.689152,544.965561,115.585216,598.000464
Intel,Supermicro,Xeon Gold 5117,Supermicro,2000,2800,x86_64,56,2,14,2,4,32,32,1024.0,19712.0,394862332,12,33554432.0,2666,200.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,56,cpu2017-20180612-06883.csv,92.343776,965.436018,109.2196,726.023565,151.395272,597.746471,81.763472,898.592214,124.595184,474.625101,194.68008,503.677595,104.482504,614.227313,96.749016,958.521594,226.870784,646.711675,85.530816,707.113493
Intel,Supermicro,Xeon Gold 5218N,Supermicro,2300,3700,x86_64,64,2,16,2,4,32,32,1024.0,22528.0,791180012,12,67108864.0,2933,240.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4,C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,64,cpu2017-20190610-14908.csv,135.928512,749.570527,141.778176,639.195578,234.397632,441.233075,111.291072,754.490087,197.75744,341.752042,336.535616,332.992974,150.408448,487.632186,143.510464,738.510685,322.673216,519.658889,115.10208,600.510345
Intel,Dell Inc.,Xeon Gold 6144,Dell Inc.,3500,4200,x86_64,64,2,8,4,8,32,32,1024.0,25344.0,791245572,48,16777216.0,2666,400.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,64,cpu2017-20180514-05558.csv,162.124288,628.456224,181.908544,498.184491,265.81088,389.088704,122.189376,687.195625,235.732736,286.697539,437.85248,255.94008,190.16,385.696279,176.614336,600.087212,407.579968,411.403907,150.160064,460.308862
Intel,Supermicro,Xeon Gold 5215,Supermicro,2500,3400,x86_64,40,2,10,2,2,32,32,1024.0,14080.0,792151060,24,33554432.0,2933,200.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.4.227 of Intel C/C++,No,xfs,40,cpu2017-20190819-17113.csv,91.62676,694.99335,95.81336,591.149194,160.41816,402.946944,76.439,686.560382,134.2154,314.717947,234.95592,298.098453,101.46064,451.800748,94.27996,702.588476,246.1476,425.760807,78.676,549.087266
Intel,Lenovo Global Technology,Xeon Gold 6230N,Lenovo Global Technology,2300,3900,x86_64,80,2,20,2,4,32,32,1024.0,28160.0,395873700,12,33554432.0,2933,480.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.4.227 of Intel,No,xfs,80,cpu2017-20190916-18071.csv,178.17432,714.805515,189.0452,599.221789,310.38,416.521729,151.41632,693.188125,264.368,319.554551,468.53576,298.973993,195.97008,467.826472,182.84712,724.539655,472.2484,443.834253,155.27816,556.420931
AMD,Dell Inc.,EPYC 7H12,Dell Inc.,2600,3300,x86_64,128,2,64,1,16,32,32,512,262144.0,263574096,8,33554432.0,3200,960.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1,C/C++/Fortran: Version 2.0.0 of AOCC,No,xfs,128,cpu2017-20200119-20557.csv,300.189184,678.825296,245.57632,738.051686,321.333504,643.717399,153.291136,1095.536387,286.51904,471.759162,814.485888,275.177271,364.709888,402.204652,367.178368,577.288884,997.556608,336.18144,227.206272,608.433788
Intel,Lenovo Global Technology,Xeon E-2224G,Lenovo Global Technology,3500,4700,x86_64,4,1,4,1,1,32,32,256,8192.0,131960036,4,33554432.0,2666,960.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1 (x86_64),C/C++: Version 19.1.1.217 of Intel,No,xfs,4,cpu2017-20200608-22760.csv,23.74046,268.234069,28.62386,197.876864,51.263768,126.092958,18.395472,285.287612,41.881124,100.856892,72.909604,96.064163,25.450768,180.112456,20.932216,316.450041,68.263508,153.522731,14.95626,288.84227
AMD,Supermicro,EPYC 7252,Supermicro,3100,3200,x86_64,32,2,8,2,2,32,32,512,65536.0,528314268,16,33554432.0,3200,200.0,Ubuntu,19.04,Ubuntu 19.04,C/C++/Fortran: Version 2.0.0 of AOCC,No,ext4,32,cpu2017-20200316-21398.csv,84.957728,599.63928,116.06784,390.392378,184.56816,280.178358,64.367232,652.257349,114.311904,295.612218,242.461376,231.096615,98.981504,370.493473,94.391328,561.407587,268.567744,312.17451,71.700608,482.004222
AMD,Hewlett Packard Enterprise,EPYC 7451,HPE,2300,3200,x86_64,96,2,24,2,8,32,64,512,65536.0,1056765756,16,67108864.0,2666,300.0,SLES,12.3,SUSE Linux Enterprise Server 12 (x86_64) SP3,C/C++: Version 1.0.0 of AOCC,No,xfs,96,cpu2017-20171212-01727.csv,185.798304,822.56956,181.60608,748.521269,280.723872,552.628469,135.278112,931.059437,213.039168,475.856254,473.77296,354.802863,240.590112,457.275718,206.231328,770.862627,456.803136,550.609216,138.69552,747.536612
Intel,Cisco Systems,Xeon Platinum 8260,Cisco Systems,2400,3900,x86_64,192,2,24,4,8,32,32,1024.0,36608.0,1583910964,48,33554432.0,2933,300.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.4.227 of Intel C/C++,No,xfs,192,cpu2017-20191029-19419.csv,421.02816,725.994301,444.093696,612.195246,706.577664,439.11943,354.427968,710.733938,595.311168,340.581524,1126.568832,298.421174,451.957824,486.841898,437.930112,726.033708,1112.700864,452.089167,363.989952,569.686163
Intel,Fujitsu,Xeon Gold 6238,Fujitsu,2100,3700,x86_64,176,2,22,4,8,32,32,1024.0,30976.0,1583818084,48,33554432.0,2933,600.0,SLES,15,SUSE Linux Enterprise Server 15,C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,176,cpu2017-20191029-19476.csv,378.282784,740.694561,388.91512,640.797921,632.491904,449.675329,332.862816,693.715262,520.711136,356.927318,995.699936,309.506885,405.807248,497.024236,379.013008,768.98697,862.87696,534.398302,333.049376,570.7263
Intel,Epsylon Sp. z o.o. Sp. Komandytowa,Xeon Silver 4112,Epsylon Sp. z o.o. Sp. Komandytowa,2600,3000,x86_64,16,2,4,2,2,32,32,1024.0,8448.0,394691832,24,16777216.0,2666,960.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3,C/C++: Version 18.0.0.128 of Intel C/C++,No,ext4,16,cpu2017-20180216-03616.csv,32.37456,786.790723,39.987408,566.578447,54.131328,477.653193,28.259104,742.840447,48.087536,351.359253,85.663792,327.045999,37.364,490.739722,34.693616,763.713888,82.291456,509.40885,32.2,536.646066
Intel,Huawei,Xeon Platinum 8180,Huawei,2500,3800,x86_64,112,2,28,2,4,32,32,1024.0,39424.0,394148932,24,16777216.0,2666,1200.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,112,cpu2017-20180527-05918.csv,233.232496,764.490393,228.715536,693.402902,326.352992,554.58961,168.193872,873.658741,240.746352,491.272196,633.000704,309.813231,263.036592,487.962516,254.883328,727.674106,594.789552,493.35097,206.986864,584.385054
AMD,Dell Inc.,EPYC 7282,Dell Inc.,2800,3200,x86_64,64,2,16,2,8,32,32,512,65536.0,527831056,16,33554432.0,3200,960.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1,C/C++/Fortran: Version 2.0.0 of AOCC,No,xfs,64,cpu2017-20191208-20256.csv,159.588416,638.442405,151.227328,599.256806,249.861888,413.924689,95.548608,878.799053,172.639296,391.475198,477.01984,234.925226,193.036608,379.948603,187.362752,565.661995,539.426816,310.848477,125.007104,552.928594
Intel,Lenovo Global Technology,Xeon Silver 4208,Lenovo Global Technology,2100,3200,x86_64,32,2,8,2,2,32,32,1024.0,11264.0,197704292,12,16777216.0,2933,960.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,btrfs,32,cpu2017-20190513-13754.csv,62.548064,814.477601,71.633856,632.550051,115.71168,446.903853,58.807712,713.920076,102.369504,330.098298,147.602144,379.615097,67.592992,542.541375,62.652256,845.811606,142.219936,589.509416,54.76144,631.10089
Intel,Hewlett Packard Enterprise,Xeon Gold 6238L,HPE,2100,3700,x86_64,176,2,22,4,8,32,32,1024.0,30976.0,792232740,24,33554432.0,2666,400.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,No,xfs,176,cpu2017-20190819-16796.csv,379.003856,739.285398,386.689776,644.485704,632.698704,449.528298,308.929632,747.458114,510.440656,364.108927,1001.717552,307.647619,413.061792,488.294996,384.961104,757.10502,872.420384,528.55249,329.433104,576.991144
Intel,"New H3C Technologies Co., Ltd.",Xeon Silver 4114,"New H3C Technologies Co., Ltd.",2200,3000,x86_64,40,2,10,2,2,32,32,1024.0,14080.0,197420076,12,16777216.0,2666,480.0,RHEL,7.5,Red Hat Enterprise Linux Server release 7.5,C/C++: Version 19.0.4.227 of Intel C/C++,No,xfs,40,cpu2017-20190805-16470.csv,77.8932,817.529781,87.26236,649.077018,140.12164,461.31344,70.2214,747.350566,123.63556,341.649241,196.79028,355.911889,84.46376,542.717934,76.11612,870.249271,204.35264,512.838941,68.79872,627.918662
Intel,Huawei,Xeon Gold 6154,Huawei,3000,3700,x86_64,144,2,18,4,8,32,32,1024.0,25344.0,790460632,24,33554432.0,2666,900.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,btrfs,144,cpu2017-20180816-08375.csv,320.776272,714.666455,347.508576,586.759648,498.652416,466.665732,246.296736,767.074535,386.917632,393.013943,887.24088,284.188902,361.32048,456.724657,351.765936,677.905301,812.266848,464.477929,286.748496,542.356784
Intel,Dell Inc.,Xeon Gold 6130,Dell Inc.,2100,3700,x86_64,128,2,16,4,8,32,32,1024.0,22528.0,790974524,48,16777216.0,2666,960.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,128,cpu2017-20180514-05610.csv,246.305024,827.331827,273.613312,662.423809,388.44544,532.502021,206.019328,815.146588,313.38304,431.318838,625.041792,358.580858,284.184832,516.171155,263.038848,805.842835,618.84928,541.908963,220.506496,626.920332
Intel,Epsylon Sp. z o.o. Sp. Komandytowa,Xeon Gold 5122,Epsylon Sp. z o.o. Sp. Komandytowa,3600,3700,x86_64,16,2,4,2,2,32,32,1024.0,16896.0,131464904,8,16777216.0,2666,960.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.0.128 of Intel C/C++,No,ext4,16,cpu2017-20180416-04931.csv,41.467936,614.257733,47.533632,476.630881,69.399344,372.568334,33.600304,624.756111,62.345584,271.005544,116.546768,240.384186,47.18944,388.561458,44.77664,591.737147,105.278688,398.181228,38.30912,451.067613
Intel,Dell Inc.,Xeon Gold 6244,Dell Inc.,3600,4400,x86_64,32,2,8,2,4,32,32,1024.0,25344.0,394698224,12,33554432.0,2933,480.0,Ubuntu,18.04,Ubuntu 18.04.2 LTS,C/C++: Version 19.0.1.144 of Intel C/C++,No,ext4,32,cpu2017-20190429-12798.csv,103.039776,494.411083,108.963936,415.844063,183.798496,281.351576,80.409536,522.127211,169.822176,198.984609,274.731616,203.951764,112.9032,324.809243,105.837824,500.690611,242.36544,345.9239,84.678464,408.132133
Intel,Cisco Systems,Xeon Gold 6130,Cisco Systems,2100,3700,x86_64,128,2,16,4,8,32,32,1024.0,22528.0,1583913184,48,33554432.0,2666,1024.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,128,cpu2017-20181211-10309.csv,239.00416,852.604424,268.779904,674.336188,390.130304,530.202387,202.228608,830.426546,315.41568,428.539317,629.997312,355.760281,272.397568,538.507024,259.81312,815.847874,597.515264,561.257649,234.431488,589.681856
Intel,Supermicro,Xeon Gold 6252,Supermicro,2100,3700,x86_64,192,2,24,4,8,32,32,1024.0,36608.0,1583928900,48,33554432.0,2933,800.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1,C/C++: Version 19.0.4.227 of Intel C/C++,No,xfs,192,cpu2017-20191028-19275.csv,387.835776,788.127269,439.325952,618.838793,666.703296,465.382371,353.057664,713.492592,580.836096,349.069214,1043.046144,322.317454,437.237376,503.232465,413.290752,769.317792,1020.894912,492.744165,349.40256,593.470154
Intel,Dell Inc.,Xeon Silver 4114,Dell Inc.,2200,3000,x86_64,40,2,10,2,2,32,32,1024.0,14080.0,395835032,24,16777216.0,2666,460.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,40,cpu2017-20171208-01382.csv,72.5182,878.124317,82.70964,684.805392,118.72632,544.445423,60.76944,863.592077,94.60116,446.506076,181.41408,386.078114,82.88876,553.030379,74.40532,890.258769,175.31164,597.792612,68.98592,626.214575
Intel,Lenovo Global Technology,Xeon Platinum 8164,Lenovo Global Technology,2000,3700,x86_64,208,2,26,4,8,32,32,1024.0,36608.0,1584974660,48,33554432.0,2666,960.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,208,cpu2017-20180620-07210.csv,353.695888,936.216883,363.722112,809.761125,546.933088,614.568665,294.212048,927.548517,419.537872,523.547449,944.058752,385.789571,397.84264,599.151617,390.698048,881.621885,903.925776,602.88137,326.189136,688.680123
Intel,Hewlett Packard Enterprise,Xeon Gold 5122,HPE,3600,3700,x86_64,16,2,4,2,4,32,32,1024.0,16896.0,197557308,24,8388608.0,2666,480.0,SLES,12.2,SUSE Linux Enterprise Server 12 (x86_64) SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,16,cpu2017-20171212-01818.csv,41.644784,611.649309,51.425472,440.559876,68.206128,379.086143,34.558864,607.427355,64.494992,261.973847,114.168672,245.391314,47.336128,387.357445,44.497296,595.451808,104.565248,400.898032,40.454896,427.142317
