vendor,hardware_vendor,model_name,test_sponsor,nominal_mhz,max_mhz,arch,cpus,threads_per_core,cores_per_socket,sockets,numas,l1d_cache_kb,l1i_cache_kb,l2_cache_kb,l3_cache_kb,mem_kb,mem_channels,channel_kb,mem_data_rate,storage_gb,os_name,os_vid,os,compiler,parallel,file_system,threads_or_copies,file,503.bwaves_r,t_503.bwaves_r,507.cactuBSSN_r,t_507.cactuBSSN_r,508.namd_r,t_508.namd_r,510.parest_r,t_510.parest_r,511.povray_r,t_511.povray_r,519.lbm_r,t_519.lbm_r,521.wrf_r,t_521.wrf_r,526.blender_r,t_526.blender_r,527.cam4_r,t_527.cam4_r,538.imagick_r,t_538.imagick_r,544.nab_r,t_544.nab_r,549.fotonik3d_r,t_549.fotonik3d_r,554.roms_r,t_554.roms_r
Intel,Supermicro,Core i3-8100,Supermicro,3600,3600,x86_64,4,1,4,1,1,32,32,256,6144.0,65876956,4,16777216.0,2666,200.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,4,cpu2017-20190917-18360.csv,66.1576,606.3108,22.21092,227.99577,18.91912,200.85516,15.35264,681.57634,29.12172,320.72262,16.21668,259.97938,30.74236,291.45462,24.57804,247.86364,27.76876,251.93776,63.6942,156.18373,36.79824,182.9435,20.31228,767.41772,12.32456,515.71829
Intel,Cisco Systems,Xeon Gold 6238M,Cisco Systems,2100,3700,x86_64,176,2,22,4,8,32,32,1024.0,30976.0,1583868720,48,33554432.0,2933,1945.6,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.4.227 of Intel C/C++,No,xfs,176,cpu2017-20191126-20157.csv,1044.662432,1689.471984,362.41128,614.815194,352.607376,474.18171,239.776064,1920.19102,511.4692,803.489286,249.679408,742.968836,454.276064,867.842494,487.572976,549.759824,514.309488,598.519006,1074.9728,407.184257,775.192704,382.10886,333.28768,2057.898272,200.5916,1394.195981
Intel,Cisco Systems,Xeon Gold 6148,Cisco Systems,2400,3700,x86_64,160,2,20,4,8,32,32,1024.0,28160.0,1583914564,48,33554432.0,2666,1024.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.2.199 of Intel C/C++,No,xfs,160,cpu2017-20181127-09971.csv,924.75872,1735.025404,346.81056,584.065203,308.93712,492.009526,205.936,2032.475627,482.79856,773.821629,219.45296,768.456369,413.412,866.93185,458.58688,531.371555,471.2544,593.819461,1038.60544,383.129125,744.50816,361.688408,300.43904,2075.362231,176.35056,1441.674105
Intel,Lenovo Global Technology,Xeon Gold 6230R,Lenovo Global Technology,2100,4000,x86_64,104,2,26,2,4,32,32,1024.0,36608.0,197729108,12,16777216.0,2933,800.0,SLES,12.5,SUSE Linux Enterprise Server 12 SP5 (x86_64),C/C++: Version 19.1.1.217 of Intel,No,btrfs,104,cpu2017-20200608-22697.csv,487.866288,2137.700445,356.5978,369.222699,210.993536,468.260903,122.325112,2224.105859,303.384224,800.437273,119.370264,918.285281,214.117696,1087.999646,273.50856,579.111599,285.736256,636.587042,727.929696,355.320025,464.9606,376.444766,156.535912,2589.10472,96.976048,1704.089987
Intel,Dell Inc.,Xeon Silver 4215,Dell Inc.,2500,3500,x86_64,16,1,8,2,2,32,32,1024.0,11264.0,394698548,12,33554432.0,2933,480.0,Ubuntu,18.04,Ubuntu 18.04.2 LTS,C/C++: Version 19.0.1.144 of Intel C/C++,No,ext4,16,cpu2017-20190527-14581.csv,322.979984,496.77381,67.79296,298.792071,63.154016,240.681457,67.140592,623.408263,100.12,373.152188,78.873296,213.811258,112.41904,318.807204,81.542752,298.837122,87.874768,318.453188,210.022,189.465867,122.314432,220.153916,107.226208,581.499604,64.13832,396.393332
Intel,Hewlett Packard Enterprise,Xeon Gold 6240M,HPE,2600,3900,x86_64,72,2,18,2,4,32,32,1024.0,25344.0,395892656,24,16777216.0,2933,400.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,No,xfs,72,cpu2017-20190709-16067.csv,490.752792,1471.241858,174.397176,522.668938,156.901752,435.941663,112.600368,1672.747707,243.097632,691.574008,117.57996,645.416228,209.332224,770.449831,237.45564,461.795771,236.634696,532.162081,514.29708,348.172319,376.338384,321.986806,162.657648,1724.997359,89.975304,1271.549186
Intel,Hewlett Packard Enterprise,Xeon Bronze 3106,HPE,1700,1700,x86_64,16,1,8,2,2,32,32,1024.0,11264.0,197750952,24,8388608.0,2666,960.0,SLES,12.3,SUSE Linux Enterprise Server 12 (x86_64) SP3,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,16,cpu2017-20171128-01110.csv,270.432032,593.302484,47.262928,428.581153,35.387632,429.528655,44.942448,931.324504,57.21408,652.986074,64.018864,263.422324,56.083024,639.052514,45.801392,532.036204,39.539648,707.745175,75.20472,529.115672,55.329536,486.683978,76.880496,811.024968,47.558464,534.584203
Intel,Lenovo Global Technology,Xeon Silver 4210,Lenovo Global Technology,2200,3200,x86_64,40,2,10,2,2,32,32,1024.0,14080.0,395882544,12,33554432.0,2933,480.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,40,cpu2017-20190430-13427.csv,344.5944,1164.03515,91.59828,552.848812,79.08992,480.465836,69.66764,1501.988155,124.88932,747.862278,77.00112,547.524418,138.197,648.349742,113.93316,534.699494,110.5724,632.707517,232.78272,427.3513,171.35656,392.865071,115.80044,1346.108752,60.08644,1057.809498
Intel,Hewlett Packard Enterprise,Xeon Gold 5218R,HPE,2100,4000,x86_64,80,2,20,2,4,32,32,1024.0,28160.0,197709456,12,16777216.0,2933,480.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1 (x86_64),C/C++: Version 19.0.4.227 of Intel C/C++,No,xfs,80,cpu2017-20200316-21250.csv,445.53696,1800.613729,172.06072,588.629496,147.9124,513.817583,108.0856,1936.243046,221.64744,842.779976,107.1304,787.07829,191.99616,933.35183,206.9388,588.773117,224.82152,622.360254,485.6324,409.692575,352.51568,381.94045,148.1372,2104.535871,83.1736,1528.36939
Intel,Lenovo Global Technology,Xeon Gold 5220,Lenovo Global Technology,2200,3900,x86_64,72,1,18,4,8,32,32,1024.0,25344.0,792235036,48,16777216.0,2666,800.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,tmpfs,72,cpu2017-20190625-15640.csv,957.3786,754.159312,286.74828,317.881563,272.790792,250.741603,269.171424,699.747339,409.055544,410.995494,221.614704,342.432169,434.682792,371.029187,338.586552,323.864032,388.402344,324.220471,833.756112,214.767843,508.483944,238.308395,301.13208,931.763812,209.537712,546.001976
Intel,Lenovo Global Technology,Xeon Platinum 8276L,Lenovo Global Technology,2200,4000,x86_64,224,2,28,4,8,32,32,1024.0,39424.0,1584958284,48,33554432.0,2933,960.0,RHEL,7.6,Red Hat Enterprise Linux Server release 7.6,C/C++: Version 19.0.4.227 of Intel,No,xfs,224,cpu2017-20190917-18351.csv,1058.180032,2122.769275,478.812544,592.265183,434.51856,489.737517,257.44096,2276.188433,664.267072,787.394271,258.926976,911.824599,463.691872,1082.098012,656.36144,519.7624,665.768544,588.456794,1413.368992,394.156099,1053.364256,357.893257,345.392992,2527.347507,200.624928,1774.136398
Intel,Dell Inc.,Xeon Platinum 8176,Dell Inc.,2100,3800,x86_64,224,2,28,4,8,32,32,1024.0,39424.0,791224272,48,16777216.0,2666,900.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,224,cpu2017-20171030-00238.csv,980.193536,2291.661912,428.615488,661.627936,412.215776,516.234373,239.989568,2441.706103,610.077888,857.333183,239.380064,986.280938,444.836,1127.966037,550.949504,619.207378,546.94864,716.293914,848.725248,656.381968,738.532704,510.460768,300.998656,2900.105358,193.11488,1843.129838
Intel,Lenovo Global Technology,Xeon Gold 6230T,Lenovo Global Technology,2100,3900,x86_64,160,2,20,4,8,32,32,1024.0,28160.0,1584958284,48,33554432.0,2933,960.0,RHEL,7.6,Red Hat Enterprise Linux Server release 7.6,C/C++: Version 19.0.4.227 of Intel,No,xfs,160,cpu2017-20191014-19180.csv,990.85808,1619.283235,336.116,602.649202,291.71312,521.0598,223.2544,1874.811918,447.07376,835.656262,227.06976,742.679127,416.54352,860.414379,447.55968,544.463775,457.67376,611.439958,952.17824,417.904941,689.7504,390.402132,331.05072,1883.457469,181.91312,1397.590456
Intel,Dell Inc.,Xeon Bronze 3106,Dell Inc.,1700,1700,x86_64,16,1,8,2,2,32,32,1024.0,11264.0,196687624,12,16777216.0,2666,480.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,16,cpu2017-20171127-00986.csv,284.8176,563.335963,46.524752,435.381151,35.351264,429.970476,44.924496,931.696613,57.2624,652.435187,72.921536,231.262259,55.571168,644.938747,45.547664,534.999951,39.107872,715.559211,75.608704,526.288595,55.261696,487.281411,76.213216,818.125761,45.738992,555.849577
Intel,Inspur Corporation,Xeon Gold 6240,Inspur Corporation,2600,3900,x86_64,72,2,18,2,4,32,32,1024.0,25344.0,394570180,24,16777216.0,2933,480.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4,C/C++: Version 19.0.4.227 of Intel C/C++,No,xfs,72,cpu2017-20190929-18752.csv,505.035792,1429.633326,183.426408,496.94039,169.083072,404.534838,117.337032,1605.221668,263.648016,637.668316,117.690048,644.81244,209.874528,768.459248,247.37184,443.284095,233.379792,539.583934,507.753288,352.659448,380.289456,318.641482,160.19604,1751.504209,93.023352,1229.884864
Intel,Hewlett Packard Enterprise,Xeon Platinum 8280M,HPE,2700,4000,x86_64,112,2,28,2,4,32,32,1024.0,39424.0,395609628,24,16777216.0,2933,400.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,No,btrfs,112,cpu2017-20190610-15123.csv,528.74416,2124.157776,257.50312,550.641943,248.294144,428.524017,130.953312,2237.376975,383.000464,682.818952,130.018896,907.929278,233.53232,1074.284067,366.497824,465.421552,361.960592,541.185982,803.486544,346.669167,584.072384,322.72714,172.915008,2524.152901,99.316,1791.937189
Intel,Hewlett Packard Enterprise,Xeon Silver 4210,HPE,2200,3200,x86_64,40,2,10,2,2,32,32,1024.0,14080.0,395624588,24,16777216.0,2666,960.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,40,cpu2017-20190415-11886.csv,336.88364,1190.678252,90.64972,558.633774,79.47252,478.152645,64.85192,1613.522002,124.27176,751.578552,79.74964,528.654408,139.61756,641.753003,115.69728,526.546517,114.0522,613.403324,238.23552,417.56999,172.71004,389.786246,115.804,1346.067486,59.80584,1062.772702
Intel,Lenovo Global Technology,Xeon E-2174G,Lenovo Global Technology,3800,4700,x86_64,8,2,4,1,1,32,32,256,8192.0,65926808,4,16777216.0,2666,480.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3 (x86_64),C/C++: Version 18.0.2.199 of Intel C/C++,No,btrfs,8,cpu2017-20181126-09883.csv,73.676832,1088.863263,27.1666,372.810687,24.008152,316.559125,17.820424,1174.382991,36.728416,508.597995,17.789912,473.976448,33.498128,534.955305,34.641912,351.712679,35.722264,391.6885,82.343504,241.621985,54.966416,244.949577,22.600376,1379.445849,12.574928,1010.900264
Intel,Huawei,Xeon Platinum 8153,Huawei,2000,2800,x86_64,64,2,16,2,4,32,32,1024.0,22528.0,394168652,24,16777216.0,2666,1200.0,RHEL,7.3,Red Hat Enterprise Linux Server release 7.3,C/C++: Version 18.0.2.199 of Intel C/C++,No,xfs,64,cpu2017-20180927-08949.csv,474.269312,1353.222763,139.874816,579.26088,107.75072,564.265473,104.89952,1596.041978,172.67264,865.452534,105.516864,639.29128,192.488384,744.772185,161.465728,603.669875,156.43648,715.536299,328.336256,484.771357,237.320704,453.866791,151.44256,1646.881753,86.080896,1181.400415
Intel,Lenovo Global Technology,Xeon Gold 6130T,Lenovo Global Technology,2100,3700,x86_64,64,2,16,2,4,32,32,1024.0,22528.0,792254292,24,33554432.0,2666,800.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,64,cpu2017-20180511-05447.csv,462.231168,1388.465455,143.327872,565.305252,126.977984,478.823063,106.012032,1579.292352,199.463104,749.211186,103.984832,648.709951,196.83456,728.327436,173.369408,562.221463,175.829056,636.618279,253.634944,627.547657,223.876608,481.12224,136.47328,1827.522603,84.4976,1203.536872
AMD,Lenovo Global Technology,EPYC 7502,Lenovo Global Technology,2500,3350,x86_64,64,2,32,1,4,32,32,512,131072.0,263945876,8,33554432.0,3200,960.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1 (x86_64),C/C++/Fortran: Version 2.0.0 of AOCC,No,xfs,64,cpu2017-20190902-17392.csv,291.167808,2204.199882,273.971904,295.738341,176.816448,343.859462,91.191616,1835.958868,267.46016,558.737372,75.80096,889.909557,171.344128,836.678671,248.06048,392.936403,210.27104,532.341433,711.549056,223.692236,324.572928,331.857628,103.681088,2405.530094,61.268864,1659.83096
Intel,Dell Inc.,Xeon Gold 6128,Dell Inc.,3400,3700,x86_64,24,2,6,2,4,32,32,1024.0,19712.0,196687088,12,16777216.0,2666,480.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,24,cpu2017-20171127-00971.csv,308.38764,780.420363,70.819872,429.032118,64.0728,355.845178,74.458296,843.210269,103.984224,538.927934,62.062224,407.590889,118.105296,455.187035,87.498456,417.744562,97.43712,430.800903,133.477968,447.174905,111.751224,361.445711,93.174984,1003.788695,66.09192,577.014543
Intel,NEC Corporation,Xeon Gold 5122,NEC Corporation,3600,3700,x86_64,16,2,4,2,4,32,32,1024.0,16896.0,197738976,12,16777216.0,2666,1024.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.2.199 of Intel C/C++,No,ext4,16,cpu2017-20181210-10039.csv,285.513632,561.962669,47.829008,423.508719,43.380688,350.386359,56.109184,745.974157,69.389792,538.407666,43.134832,390.960109,86.632352,413.702243,63.320048,384.838578,70.071904,399.361187,143.509856,277.277122,97.633936,275.805738,80.23088,777.157094,50.162128,506.836573
AMD,Sugon,EPYC 7351P,Sugon,2400,2900,x86_64,32,2,16,1,4,32,64,512,65536.0,526417980,8,67108864.0,2667,2000.0,RHEL,7.4,Red Hat Enterprise Linux Server 7.4,C/C++: Version 1.0.0 of AOCC,No,xfs,32,cpu2017-20171211-01443.csv,306.013376,1048.633872,89.826912,451.000771,68.66288,442.742851,77.297056,1082.990724,86.565248,863.163992,65.258048,516.840532,101.661568,705.084564,97.117344,501.825935,86.838144,644.509394,126.819456,627.537799,103.258976,521.56237,88.838368,1403.718009,53.46096,951.123927
Intel,Supermicro,Xeon Gold 5118,Supermicro,2300,3200,x86_64,48,2,12,2,4,32,32,1024.0,16896.0,394861332,12,33554432.0,2666,200.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3 (x86_64),C/C++: Version 18.0.2.199 of Intel C/C++,No,xfs,48,cpu2017-20181029-09417.csv,357.635904,1345.905168,110.775312,548.569968,94.943856,480.283743,77.561184,1618.95449,153.345744,730.897353,83.400576,606.61448,150.059424,716.51622,133.567536,547.318704,121.875888,688.831996,286.554144,416.591417,210.046272,384.600998,118.013952,1585.0329,63.55344,1200.124097
Intel,Lenovo Global Technology,Xeon Gold 5220T,Lenovo Global Technology,1900,3900,x86_64,72,2,18,2,4,32,32,1024.0,25344.0,395875108,12,33554432.0,2933,800.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.4.227 of Intel,No,btrfs,72,cpu2017-20191014-19122.csv,451.447128,1599.336793,137.242296,664.168405,132.426648,516.512338,102.660696,1834.703992,192.315888,874.186637,106.265448,714.136364,187.402968,860.605494,188.993952,580.208985,193.501368,650.786201,419.562432,426.787514,302.05584,401.170872,142.908048,1963.388713,84.811392,1348.969395
Intel,NEC Corporation,Xeon E-2224G,NEC Corporation,3500,4700,x86_64,4,1,4,1,1,32,32,256,8192.0,65880068,4,16777216.0,2666,2048.0,RHEL,7.7,Red Hat Enterprise Linux Server release 7.7,C/C++: Version 19.0.4.227 of Intel C/C++,No,ext4,4,cpu2017-20191111-19762.csv,74.854436,535.866692,26.80782,188.900113,23.313316,162.996983,19.575424,534.547844,35.487192,263.193563,17.968652,234.630863,36.10412,248.171115,30.54378,199.451404,35.056832,199.561662,79.471936,125.176261,45.52418,147.877457,22.633232,688.721748,15.355468,413.924179
Intel,Dell Inc.,Xeon Bronze 3206R,Dell Inc.,1900,1900,x86_64,16,1,8,2,2,32,32,1024.0,11264.0,394837836,24,16777216.0,2933,1966.08,RHEL,8.1,Red Hat Enterprise Linux 8.1,C/C++: Version 19.0.5.281 of Intel C/C++,No,tmpfs,16,cpu2017-20200525-22550.csv,290.812784,551.72266,47.15072,429.60111,42.19216,360.256491,49.997088,837.168653,63.918416,584.495053,66.41576,253.91566,85.031376,421.49151,52.09248,467.783421,61.630976,454.057344,126.361424,314.906252,78.48376,343.102847,96.797408,644.149472,52.466112,484.579465
Intel,Lenovo Global Technology,Xeon Gold 6226,Lenovo Global Technology,2700,3700,x86_64,48,2,12,2,4,32,32,1024.0,19712.0,792240692,24,33554432.0,2933,800.0,RHEL,7.6,Red Hat Enterprise Linux Server release 7.6,C/C++: Version 19.0.4.227 of Intel,No,xfs,48,cpu2017-20190902-17405.csv,459.970272,1046.467656,123.813168,490.803961,111.468672,409.083598,103.804128,1209.662695,172.722384,648.902505,98.425536,514.012955,180.657264,595.160197,167.5392,436.339699,174.880896,480.052387,371.08248,321.696679,264.615552,305.288157,149.391552,1252.119191,84.115632,906.751897
Intel,Dell Inc.,Xeon Platinum 8253,Dell Inc.,2200,3000,x86_64,64,2,16,2,4,32,32,1024.0,22528.0,394691812,12,33554432.0,2933,480.0,Ubuntu,18.04,Ubuntu 18.04.2 LTS,C/C++: Version 19.0.1.144 of Intel C/C++,No,ext4,64,cpu2017-20190415-11957.csv,484.854144,1323.680477,139.786304,579.627679,116.7248,520.883336,110.642816,1513.19398,184.579648,809.623364,105.946944,636.696125,195.332096,733.929619,168.982976,576.815603,169.52608,660.287735,344.150656,462.495128,254.498368,423.232528,151.338176,1648.017646,85.90016,1183.886313
Intel,Huawei,Xeon Platinum 8180,Huawei,2500,3800,x86_64,112,2,28,2,4,32,32,1024.0,39424.0,394121544,24,16777216.0,2666,1200.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2(x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,112,cpu2017-20171029-00222.csv,502.625648,2234.537986,264.017152,537.05611,242.77904,438.258657,126.065072,2324.133552,386.560608,676.530404,122.85056,960.907693,225.72592,1111.436451,339.660944,502.194858,309.128288,633.678564,508.910864,547.33357,448.968016,419.842773,153.153392,2849.84884,96.681872,1840.757747
Intel,Lenovo Global Technology,Xeon Platinum 8153,Lenovo Global Technology,2000,2800,x86_64,64,2,16,2,4,32,32,1024.0,22528.0,197430420,12,16777216.0,2666,800.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3 (x86_64),C/C++: Version 18.0.0.128 of Intel C/C++,No,btrfs,64,cpu2017-20180528-05972.csv,444.188864,1444.862841,132.593216,611.071959,106.103168,573.027092,103.315712,1620.508188,172.100224,868.331145,97.527104,691.66393,182.348096,786.18856,147.680192,660.020943,153.719808,728.182131,210.45248,756.31328,184.595712,583.50227,128.254784,1944.628749,80.6496,1260.960801
Intel,Hewlett Packard Enterprise,Xeon Platinum 8260L,HPE,2400,3900,x86_64,96,2,24,2,4,32,32,1024.0,36608.0,395888132,24,16777216.0,2933,400.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,No,xfs,96,cpu2017-20190610-15036.csv,527.18448,1826.09328,214.145568,567.539161,192.654912,473.385252,131.056128,1916.247514,297.58656,753.259704,126.570048,799.43098,231.895584,927.314006,293.124864,498.790891,295.17936,568.820192,640.706112,372.638866,460.608768,350.770543,172.728864,2165.89116,99.92016,1526.659299
Intel,Cisco Systems,Xeon Gold 6222V,Cisco Systems,1800,3600,x86_64,80,2,20,2,4,32,32,1024.0,28160.0,791167644,24,33554432.0,2933,1945.6,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.4.227 of Intel C/C++,No,xfs,80,cpu2017-20190917-18425.csv,427.71416,1875.645073,155.74504,650.29352,144.93936,524.357275,96.61968,2166.018393,221.80184,842.193254,104.5992,806.124905,184.7104,970.167187,199.03984,612.138738,219.0012,638.90059,441.01232,451.14387,308.4316,436.531096,138.75736,2246.799298,80.7652,1573.944442
Intel,Hewlett Packard Enterprise,Xeon Platinum 8280L,HPE,2700,4000,x86_64,224,2,28,4,8,32,32,1024.0,39424.0,759192948,24,33554432.0,2933,400.0,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.2.187 of Intel C/C++,No,btrfs,224,cpu2017-20190625-15779.csv,711.447744,3157.32515,360.966368,785.62462,489.962592,434.318927,174.045312,3366.845429,759.06656,689.056854,173.092192,1363.989838,301.713216,1663.036116,713.907488,477.865797,598.948672,654.106085,1482.2304,375.844416,1166.032672,323.311695,226.271136,3857.885337,129.955392,2738.908946
Intel,Huawei,Xeon Bronze 3204,Huawei,1900,1900,x86_64,12,1,6,2,2,32,32,1024.0,8448.0,395397752,12,33554432.0,2933,1200.0,SLES,12.4,SUSE Linux Enterprise Server 12 SP4 (x86_64),C/C++: Version 19.0.1.144 of Intel C/C++,No,xfs,12,cpu2017-20190429-12693.csv,180.115728,668.103765,37.287372,407.43011,30.2307,377.100143,36.136368,868.709361,47.9352,584.539186,44.859324,281.9481,55.617984,483.296869,41.60106,439.315791,41.145948,510.086643,98.052876,304.366387,57.515136,351.142341,56.437368,828.59988,34.342368,555.232541
Intel,Supermicro,Xeon Gold 6240R,Supermicro,2400,4000,x86_64,96,2,24,2,4,32,32,1024.0,36608.0,394866588,12,33554432.0,2933,200.0,RHEL,8.1,Red Hat Enterprise Linux release 8.1,C/C++: Version 19.0.5.281 of Intel C/C++,No,xfs,96,cpu2017-20200511-22427.csv,510.30864,1886.481742,228.974688,530.783619,224.494464,406.246174,129.7296,1935.841766,348.618528,642.995051,121.757184,831.031097,226.873056,947.842988,295.763136,494.341589,309.85344,541.881931,683.37936,349.369619,487.035264,331.73781,165.271008,2263.626857,100.045824,1524.741503
Intel,Dell Inc.,Xeon Gold 6126,Dell Inc.,2600,3700,x86_64,96,2,12,4,8,32,32,1024.0,19712.0,791242012,48,16777216.0,2666,480.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,96,cpu2017-20180514-05597.csv,864.207552,1113.954595,231.423936,525.166171,204.243936,446.524851,190.747296,1316.590248,322.334784,695.4261,186.424992,542.759722,350.803392,612.992901,287.464512,508.612384,305.39952,549.784787,437.64048,545.543707,379.273056,425.99386,253.167744,1477.723917,155.985792,977.935302
Intel,Cisco Systems,Xeon Gold 6226,Cisco Systems,2700,3700,x86_64,96,2,12,4,8,32,32,1024.0,19712.0,1583886856,48,33554432.0,2933,1945.6,SLES,15,SUSE Linux Enterprise Server 15 (x86_64),C/C++: Version 19.0.4.227 of Intel C/C++,No,btrfs,96,cpu2017-20200203-20711.csv,917.856768,1048.843374,235.099584,516.955454,229.566912,397.2698,197.888448,1269.078604,341.444064,656.505719,207.669312,487.236163,361.8696,594.24717,322.982112,452.681422,344.084352,487.973353,717.31632,332.840608,511.877664,315.637894,287.908704,1299.411724,173.88624,877.26334
Intel,Lenovo Global Technology,Xeon Gold 5218R,Lenovo Global Technology,2100,4000,x86_64,80,2,20,2,4,32,32,1024.0,28160.0,197743700,12,16777216.0,2933,480.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1 (x86_64),C/C++: Version 19.1.1.217 of Intel,No,xfs,80,cpu2017-20200609-22925.csv,457.66288,1752.905906,298.38376,339.428676,173.58024,437.837758,116.35872,1798.575756,248.87712,750.571187,108.79664,775.024074,196.42096,912.326354,223.87776,544.225652,236.73152,591.049272,605.28536,328.704451,382.40344,352.088902,142.42232,2188.983078,89.50176,1420.307356
Intel,ASUSTeK Computer Inc.,Xeon Gold 6246R,ASUSTeK Computer Inc.,3400,4100,x86_64,64,2,16,2,4,32,32,1024.0,36608.0,791190928,24,33554432.0,2933,1024.0,SLES,15.1,SUSE Linux Enterprise Server 15 SP1,C/C++: Version 19.0.5.281 of Intel C/C++,No,xfs,64,cpu2017-20200413-21909.csv,579.78176,1106.95476,202.81984,399.48766,191.4208,317.62519,158.61888,1055.51236,297.00224,503.16159,127.5648,528.79672,252.496,567.7707,255.68192,381.22363,266.9056,419.38396,592.60416,268.59075,418.19712,257.56293,179.21472,1391.67326,123.33696,824.53819
Intel,Lenovo Global Technology,Xeon Platinum 8260M,Lenovo Global Technology,2400,3900,x86_64,192,2,24,4,8,32,32,1024.0,36608.0,1584958284,48,33554432.0,2933,960.0,RHEL,7.6,Red Hat Enterprise Linux Server release 7.6,C/C++: Version 19.0.4.227 of Intel,No,xfs,192,cpu2017-20190926-18618.csv,1064.929344,1807.984798,424.243008,572.954745,380.596992,479.247206,259.99392,1931.86072,582.751488,769.315879,251.387328,805.004739,462.791424,929.317189,574.47936,509.010524,598.145088,561.415686,1230.87648,387.938179,912.513024,354.116562,344.215296,2173.708803,203.769408,1497.221421
Intel,Dell Inc.,Xeon Gold 5118,Dell Inc.,2300,3200,x86_64,96,2,12,4,8,32,32,1024.0,16896.0,791240272,48,16777216.0,2666,480.0,SLES,12.3,SUSE Linux Enterprise Server 12 SP3,C/C++: Version 18.0.0.128 of Intel C/C++,No,xfs,96,cpu2017-20190108-10550.csv,762.588768,1262.394648,218.44848,556.359906,186.660672,488.587195,155.384832,1616.21909,299.086464,749.482154,176.0832,574.637387,306.797376,700.918726,254.090976,575.41594,241.02,696.63919,365.847744,652.599297,324.787584,497.457394,229.053504,1633.295486,135.862848,1122.779386
Intel,Epsylon Sp. z o.o. Sp. Komandytowa,Xeon Silver 4112,Epsylon Sp. z o.o. Sp. Komandytowa,2600,3000,x86_64,16,2,4,2,2,32,32,1024.0,8448.0,131460556,8,16777216.0,2666,960.0,RHEL,7.4,Red Hat Enterprise Linux Server release 7.4,C/C++: Version 18.0.0.128 of Intel C/C++,No,ext4,16,cpu2017-20180416-04930.csv,211.67856,757.979429,38.036432,532.542147,34.866336,435.950622,39.690432,1054.561333,52.08592,717.276438,39.670992,425.096532,55.886,641.305441,42.774064,569.69104,36.49616,766.765463,67.13736,592.695386,57.959536,464.600018,55.203104,1129.501746,35.816176,709.846912
Intel,Cisco Systems,Xeon Platinum 8170M,Cisco Systems,2100,3700,x86_64,208,2,26,4,8,32,32,1024.0,36608.0,1583914544,48,33554432.0,2666,400.0,SLES,12.2,SUSE Linux Enterprise Server 12 SP2 (x86_64),C/C++: Version 18.0.2.199 of Intel C/C++,No,xfs,208,cpu2017-20181127-09973.csv,956.488208,2180.710626,427.69064,615.697223,386.174256,511.686037,229.11408,2374.921184,598.452608,811.559715,233.215632,940.039814,432.059888,1078.369125,569.538944,556.211386,517.973872,702.336501,1268.829328,407.695516,918.390512,381.171212,313.381328,2586.54853,184.965248,1786.887257
